Timestamp,KneeAngle
2.2018487394957984,135.49616450016865
2.2352100840336133,139.2039897517136
2.2685714285714287,138.6387002591617
2.3019327731092436,143.28306647062703
2.3352941176470585,143.19103057461749
2.368655462184874,146.90321206550107
2.402016806722689,144.98306993404375
2.435378151260504,143.6001429240166
2.468739495798319,143.35012521355586
2.5021008403361344,143.61132309624975
2.5354621848739494,142.86511120118698
2.5688235294117647,142.30074797837057
2.6021848739495796,135.1492418226559
2.635546218487395,132.13609822370427
2.66890756302521,132.24176276059052
2.7022689075630253,129.79608783481396
2.73563025210084,130.69615686651963
2.768991596638655,126.45196770408714
2.8023529411764705,123.87463279969633
2.8357142857142854,121.33846238431285
2.8690756302521008,117.50907795138134
2.9024369747899157,115.72889693816907
2.935798319327731,116.31433207621043
2.969159663865546,112.70536017764755
3.0025210084033613,113.28795126054952
3.0358823529411763,112.2261722901516
3.0692436974789916,109.25524810548988
3.1026050420168065,107.86926103931322
3.135966386554622,108.49761112352014
3.169327731092437,107.55933264136534
3.2026890756302517,106.36168023020618
3.236050420168067,105.16672492541439
3.269411764705882,100.9304203153776
3.3027731092436974,97.30711210805525
3.3361344537815123,101.44402886789027
3.3694957983193277,99.98544200336104
3.4028571428571426,96.50361036928871
3.436218487394958,94.84304066337431
3.469579831932773,95.37036642985436
3.5029411764705882,97.04202203488798
3.536302521008403,103.7312777301535
7.506302521008403,109.49500867105057
7.6063865546218485,115.57377842295905
7.639747899159664,116.15911110281611
7.673109243697478,117.65569535416014
7.706470588235294,118.38463892627705
7.739831932773109,121.13298477263717
7.773193277310924,123.28502955252462
7.806554621848739,126.1468129816993
7.839915966386554,130.71175647013615
7.87327731092437,134.96017911373818
7.906638655462184,132.43990006840613
7.9399999999999995,133.6653893736088
7.973361344537815,136.50977890158143
8.00672268907563,135.5588970165228
8.040084033613445,140.03793950771123
8.073445378151261,142.95735458481238
8.106806722689075,137.44230895231325
8.14016806722689,141.86300115273514
8.173529411764706,143.20798308050033
8.20689075630252,144.19285923758525
8.240252100840335,145.17997760014208
8.273613445378151,141.67121960994015
8.306974789915966,141.48661976985616
8.34033613445378,142.99521426272582
8.373697478991597,144.1822133755146
8.407058823529411,144.71306115849893
8.440420168067227,142.69836002736105
8.473781512605042,141.37443390702208
8.507142857142856,142.83374621724428
8.540504201680672,144.33749695219208
8.573865546218487,142.90228994619454
8.607226890756301,137.7929794322824
8.640588235294118,141.5084193977848
8.673949579831932,140.33248632801306
8.707310924369747,141.161869451361
8.740672268907563,137.62393021863366
8.774033613445377,134.426825401148
8.807394957983194,135.26257763020496
8.840756302521008,131.66367901653666
8.874117647058823,95.58971663495632
8.907478991596639,90.29278301944923
8.940840336134453,132.38113192083375
8.974201680672268,134.4113613886907
9.007563025210084,128.63628464433884
9.040924369747898,125.54766353939546
9.074285714285715,136.94704984009022
13.044285714285714,111.84318063370486
13.111008403361344,112.75812222761333
13.144369747899159,112.09365903429658
13.177731092436975,114.90553695186061
13.21109243697479,115.04299947601321
13.244453781512604,115.85269049952562
13.27781512605042,118.39359711501052
13.311176470588235,120.97834687747196
13.34453781512605,121.87093889760594
13.377899159663865,128.01273439884406
13.41126050420168,127.02759655678821
13.444621848739494,125.34952662975466
13.47798319327731,131.14488577719933
13.511344537815125,133.12058745108317
13.544705882352941,132.83671962660546
13.578067226890756,135.8056202186275
13.61142857142857,135.6976875978519
13.644789915966387,135.4945259029876
13.678151260504201,135.5677908135978
13.711512605042016,134.40202373723747
13.744873949579832,135.66788151883696
13.778235294117646,135.48900675284088
13.81159663865546,135.49486070338986
13.844957983193277,132.99912677784513
13.878319327731091,133.3737506681329
13.911680672268908,129.88112665721775
13.945042016806722,129.814547094626
13.978403361344537,130.91666287708162
14.011764705882353,132.04386773225312
14.045126050420167,132.29096194917202
14.078487394957982,132.1750266630438
14.111848739495798,131.51867119190396
14.145210084033613,127.58777680128519
14.178571428571427,126.80702524846429
14.211932773109243,126.8852139992132
14.245294117647058,124.94626112987302
14.278655462184874,125.10654151931394
14.312016806722689,125.87892619927366
14.345378151260503,123.66926210679605
14.37873949579832,122.87911779200711
14.412100840336134,120.31958995164494
14.445462184873948,117.70571332796949
14.478823529411764,116.38862482193682
14.512184873949579,115.31464567286667
14.545546218487393,113.10587657700162
14.57890756302521,110.38274872115518
14.612268907563024,110.15222530112162
14.64563025210084,107.67187061243187
14.678991596638655,104.53636173759827
14.71235294117647,105.0707619360214
14.745714285714286,105.75647973099572
14.7790756302521,103.60080890779687
14.812436974789915,103.74726424255813
14.84579831932773,99.46699977091559
14.879159663865545,101.15045851787868
14.912521008403361,98.77847667009668
14.945882352941176,98.03342000057161
14.97924369747899,98.23937173783746
15.012605042016807,99.6287008397867
15.045966386554621,100.4074244031407
15.079327731092436,100.17708304799505
15.112689075630252,96.75932378041217
15.146050420168066,94.7607885674831
15.17941176470588,94.31306448537327
15.212773109243697,91.48562304549513
15.246134453781512,94.67048497542194
15.279495798319328,90.01319923065806
15.312857142857142,84.61707010315737
15.346218487394957,84.70115116011533
15.379579831932773,86.0948559235848
15.412941176470587,84.05866369647309
15.446302521008402,83.76516071032847
15.479663865546218,78.30269803405396
15.513025210084033,72.24026530346961
15.546386554621847,77.81333252646716
15.579747899159663,83.13238382490844
15.613109243697478,85.62832363783318
15.646470588235294,87.33417368972621
15.679831932773109,86.87409217192564
15.713193277310923,85.68508320780796
15.74655462184874,88.34648864857323
15.779915966386554,92.36501339194427
15.813277310924368,94.67207757838702
15.846638655462185,97.65750267856906
15.879999999999999,101.31302696738223
15.913361344537813,104.22559037842818
15.94672268907563,102.73832234615207
15.980084033613444,105.72882142773574
16.01344537815126,107.6843828062341
16.046806722689073,107.79255936654185
16.08016806722689,113.73311118446343
16.113529411764706,115.66181393588359
16.146890756302522,119.36345356207953
16.180252100840335,121.66385921703834
16.21361344537815,121.68088043024323
16.246974789915967,121.67465379953772
16.28033613445378,125.18367211185081
16.313697478991596,127.51899469883219
16.347058823529412,130.06562010531457
16.380420168067225,133.09354323624956
19.01596638655462,145.27767259648854
19.049327731092436,138.75962953096897
19.082689075630253,133.9795665962978
19.116050420168065,137.81833635444636
19.14941176470588,138.6803319025362
19.182773109243698,144.65080267772538
19.21613445378151,148.8303610787954
19.249495798319327,148.67277984344253
19.282857142857143,148.6285960393744
19.316218487394956,144.39600041404321
19.349579831932772,144.92563151398815
19.382941176470588,149.69921819563777
19.4163025210084,156.37717239303325
19.449663865546217,158.23294550825779
19.483025210084033,155.57940590073133
19.51638655462185,153.36248717887605
19.549747899159662,148.88358150305928
19.58310924369748,146.820806048198
19.616470588235295,149.79406386109005
19.649831932773107,152.97753934701504
19.683193277310924,151.8447216363097
19.71655462184874,150.2540677745678
19.749915966386553,145.26779277692646
19.78327731092437,140.7220821375752
19.816638655462185,140.22258423469265
19.849999999999998,140.6676650699341
19.883361344537814,139.27442169238958
19.91672268907563,132.68290197535987
19.950084033613443,129.5267112345204
19.98344537815126,123.558273893762
20.016806722689076,119.68818114454369
20.05016806722689,117.50886102079448
20.083529411764705,116.24006963112569
20.11689075630252,115.31453995340662
20.150252100840333,114.95967250149711
20.18361344537815,115.538416507979
20.216974789915966,111.74078073519821
20.250336134453782,111.98328803060211
20.283697478991595,111.9911643674196
20.31705882352941,110.64778200970149
20.350420168067227,112.03806534784272
20.38378151260504,109.17549707151097
20.417142857142856,108.48478263518676
20.450504201680673,104.40876981097679
20.483865546218485,101.99914482862565
20.5172268907563,103.05467513756885
23.51974789915966,128.23040904391954
23.553109243697477,127.59485946604897
23.586470588235294,125.94859727266336
23.61983193277311,127.18445513816529
23.653193277310923,129.02671148317077
23.68655462184874,127.87318519753634
23.719915966386555,122.78168739771236
23.753277310924368,121.14555268833395
23.786638655462184,121.44515019013309
23.82,118.26440784935748
23.853361344537813,115.94180018004218
23.88672268907563,109.04484442126386
23.920084033613445,111.68311886160572
23.953445378151258,109.75199087196597
23.986806722689074,106.66899334843981
24.02016806722689,104.0447716853924
24.053529411764703,102.90890900285044
24.08689075630252,100.6577098793064
24.120252100840336,97.08605016614936
24.15361344537815,91.27572754345488
24.186974789915965,96.91784073984908
24.22033613445378,89.32621287353477
24.253697478991594,84.58877389508874
24.28705882352941,93.19426850659673
24.320420168067226,83.6761730429325
24.353781512605043,79.21785738008047
24.387142857142855,83.47116646607464
24.42050420168067,89.28859425501395
24.453865546218488,89.83642326308299
24.4872268907563,82.97570883658025
24.520588235294117,90.97583543347191
24.553949579831933,96.9581139840259
24.587310924369746,96.61527003160796
24.620672268907562,95.17462291322833
24.654033613445378,92.0194401961281
24.68739495798319,92.12737684954172
24.720756302521007,90.63397828902386
24.754117647058823,84.25477436519175
24.787478991596636,89.15319927885656
24.820840336134452,93.64896581206703
24.85420168067227,94.6120144572877
24.88756302521008,89.19680097984327
24.920924369747897,89.45922412174787
28.39050420168067,77.20772011980763
28.423865546218487,79.5458490308882
28.457226890756303,79.70110306801534
28.490588235294116,79.23163014845457
28.523949579831932,81.55414211381785
28.557310924369748,85.05100426665321
28.59067226890756,112.71032108476665
28.624033613445377,111.97516995092828
28.657394957983193,107.8077151738546
28.690756302521006,107.49460661491914
28.724117647058822,110.73765820506723
28.75747899159664,119.57713429351239
28.79084033613445,127.4502635137006
28.824201680672267,134.75633946877196
28.857563025210084,140.51257389836735
28.890924369747896,146.25556870536693
28.924285714285713,162.51292660987497
34.028571428571425,98.53110123786036
34.06193277310924,97.87216175427861
34.09529411764706,92.83944144945369
34.16201680672269,89.03180392488687
34.1953781512605,85.8580270419379
34.228739495798315,85.59800594470305
34.26210084033613,81.90513037458986
34.29546218487395,78.71213573872843
34.328823529411764,79.61137957749406
34.36218487394958,82.28484084353131
34.3955462184874,82.63816764360074
34.428907563025206,80.74020873946024
34.46226890756302,78.57337196650683
34.49563025210084,83.78402256584049
34.528991596638654,86.22324544158364
34.56235294117647,86.50293266953426
34.59571428571429,86.3635516865307
34.629075630252096,87.64019718312247
34.66243697478991,92.45271876712451
34.69579831932773,95.11583135243987
34.729159663865545,98.80496086334854
34.76252100840336,103.21767060131934
34.79588235294118,107.26809663392102
34.82924369747899,109.0747553238305
34.8626050420168,111.05465219515261
34.89596638655462,113.57448944336882
34.929327731092435,115.16513354445708
34.96268907563025,113.41492049831777
34.99605042016807,114.07919239149636
35.029411764705884,122.23534900401158
35.06277310924369,126.41129141560877
35.09613445378151,130.6205155158626
35.129495798319326,132.4606321630916
35.16285714285714,134.91626127030844
35.19621848739496,138.86201133020427
38.33218487394958,109.41119451088224
38.365546218487395,111.90523020596792
38.39890756302521,112.62345964076049
38.43226890756302,116.46511779215253
38.46563025210084,120.21596137853591
38.49899159663865,124.1308212354637
38.53235294117647,124.43387603688461
38.565714285714286,124.7965689844106
38.5990756302521,126.60178903477505
38.63243697478991,126.22867505969167
38.66579831932773,128.1198123879263
38.699159663865544,129.44923097197483
38.73252100840336,130.8237533470951
38.765882352941176,131.27428263099517
38.79924369747899,129.98805738396933
38.8326050420168,129.9012108640912
38.86596638655462,129.98300431274757
38.899327731092434,127.22149457519505
38.93268907563025,127.46455608636255
38.96605042016807,127.47772246888832
38.99941176470588,126.87561526257676
39.0327731092437,129.71302448824233
39.06613445378151,130.02967307293187
39.099495798319325,132.44294774955645
39.13285714285714,133.45319849643496
39.16621848739496,137.82176869063736
39.19957983193277,139.88035848074492
39.23294117647059,140.55232127627144
39.2663025210084,139.74683523089234
39.299663865546215,139.05341218168564
39.33302521008403,138.00059002617866
39.36638655462185,137.81952244901925
39.399747899159664,135.1244366411003
39.43310924369748,136.2772787729942
39.46647058823529,134.23913040711037
39.499831932773105,136.89167459469164
39.53319327731092,136.0812386561815
39.56655462184874,137.89458688796617
39.599915966386554,137.08511996373792
39.63327731092437,136.74459231178318
39.66663865546218,133.48150545159794
